Episode 2110, Avg Reward: 308.05, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2120, Avg Reward: 299.25, Best Reward: 1696.50, remain_bees: 46, step: 262
Episode 2130, Avg Reward: 413.09, Best Reward: 1696.50, remain_bees: 49, step: 30
Episode 2140, Avg Reward: 240.53, Best Reward: 1696.50, remain_bees: 46, step: 124
Episode 2150, Avg Reward: 467.60, Best Reward: 1696.50, remain_bees: 41, step: 135
Episode 2160, Avg Reward: 435.53, Best Reward: 1696.50, remain_bees: 44, step: 104
Episode 2170, Avg Reward: 423.97, Best Reward: 1696.50, remain_bees: 41, step: 193
Episode 2180, Avg Reward: 404.35, Best Reward: 1696.50, remain_bees: 44, step: 169
Episode 2190, Avg Reward: 330.83, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2200, Avg Reward: 314.37, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2210, Avg Reward: 388.96, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2220, Avg Reward: 310.86, Best Reward: 1696.50, remain_bees: 46, step: 108
Episode 2230, Avg Reward: 303.51, Best Reward: 1696.50, remain_bees: 50, step: 17
Episode 2240, Avg Reward: 281.03, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2250, Avg Reward: 335.02, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 2260, Avg Reward: 303.48, Best Reward: 1696.50, remain_bees: 44, step: 137
Episode 2270, Avg Reward: 332.38, Best Reward: 1696.50, remain_bees: 43, step: 1200
Episode 2280, Avg Reward: 272.96, Best Reward: 1696.50, remain_bees: 46, step: 249
Episode 2290, Avg Reward: 315.87, Best Reward: 1696.50, remain_bees: 46, step: 79
Episode 2300, Avg Reward: 281.58, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2310, Avg Reward: 347.03, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2320, Avg Reward: 394.27, Best Reward: 1696.50, remain_bees: 46, step: 87
Episode 2330, Avg Reward: 318.81, Best Reward: 1696.50, remain_bees: 46, step: 88
Episode 2340, Avg Reward: 205.68, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2350, Avg Reward: 364.12, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 2360, Avg Reward: 387.57, Best Reward: 1696.50, remain_bees: 45, step: 240
Episode 2370, Avg Reward: 245.20, Best Reward: 1696.50, remain_bees: 46, step: 1200
